claim_id,metric_id,value,unit,numerator,denominator,scope,evaluation_group,coverage_status,source_path,source_sha256,source_commit,supersedes,limitation
C3,decision_trace.CO_active_eq_sto3g.current_m3.allowed_time_cap,1.1784247676607233,hartree^-1,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.formula_optimum_relative_time,0.9359500000000001,relative_time,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.formula_optimum_time,0.6127481451622522,hartree^-1,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.formula_optimum_predicted_error_hartree,2.97567078775186e-05,hartree,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.formula_optimum_predicted_cost,573237653.784658,continuous_cost_proxy,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.at_optimization_boundary,false,boolean,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.eligible,true,boolean,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.selected_formula,true,boolean,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.current_m3.condition_selection_reason,minimum_predicted_cost_among_proxy_feasible_pfs,category,,,CO_active_eq_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.rotations,16336,rotations,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.proxy_analytic_time,0.15467784615335387,hartree^-1,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.original_relative_time_min,0.05,relative_time,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.original_relative_time_max,1.8,relative_time,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.original_time_min,0.007733892307667693,hartree^-1,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.original_time_max,0.278420123076037,hartree^-1,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.fallback_triggered,false,boolean,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.fallback_reasons,none,category,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.allowed_relative_time_max,1.8,relative_time,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.allowed_time_cap,0.278420123076037,hartree^-1,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.formula_optimum_relative_time,1.0009000000000001,relative_time,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.formula_optimum_time,0.1548170562148919,hartree^-1,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.formula_optimum_predicted_error_hartree,3.1905224244403225e-05,hartree,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.formula_optimum_predicted_cost,993463733.0374541,continuous_cost_proxy,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.at_optimization_boundary,false,boolean,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.eligible,true,boolean,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.selected_formula,false,boolean,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_eq_sto3g.yoshida4.condition_selection_reason,,category,,,CO_active_eq_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.rotations,37712,rotations,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.proxy_analytic_time,0.9672099225114115,hartree^-1,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.original_relative_time_min,0.05,relative_time,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.original_relative_time_max,1.8,relative_time,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.original_time_min,0.04836049612557058,hartree^-1,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.original_time_max,1.7409778605205406,hartree^-1,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.fallback_triggered,false,boolean,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.fallback_reasons,none,category,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.allowed_relative_time_max,1.8,relative_time,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.allowed_time_cap,1.7409778605205406,hartree^-1,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.formula_optimum_relative_time,0.8946000000000001,relative_time,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.formula_optimum_time,0.8652659966787087,hartree^-1,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.formula_optimum_predicted_error_hartree,2.8587320950995892e-05,hartree,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.formula_optimum_predicted_cost,399939334.26033634,continuous_cost_proxy,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.at_optimization_boundary,false,boolean,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.eligible,true,boolean,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.selected_formula,true,boolean,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.current_m3.condition_selection_reason,minimum_predicted_cost_among_proxy_feasible_pfs,category,,,CO_active_stretch150_sto3g / current_m3,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.rotations,16240,rotations,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.proxy_analytic_time,0.23586963873378258,hartree^-1,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.original_relative_time_min,0.05,relative_time,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.original_relative_time_max,1.8,relative_time,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.original_time_min,0.01179348193668913,hartree^-1,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.original_time_max,0.42456534972080867,hartree^-1,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.fallback_triggered,false,boolean,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.fallback_reasons,none,category,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.allowed_relative_time_max,1.8,relative_time,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.allowed_time_cap,0.42456534972080867,hartree^-1,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.formula_optimum_relative_time,0.9863500000000001,relative_time,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.formula_optimum_time,0.23265001816506647,hartree^-1,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.formula_optimum_predicted_error_hartree,3.137818119039523e-05,hartree,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.formula_optimum_predicted_cost,654509369.1036259,continuous_cost_proxy,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.at_optimization_boundary,false,boolean,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.eligible,true,boolean,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
C3,decision_trace.CO_active_stretch150_sto3g.yoshida4.selected_formula,false,boolean,,,CO_active_stretch150_sto3g / yoshida4,primary,frozen_phase_a_decision,artifacts/pf_first_study_completion_analysis_20260926_940ee7f/decision_trace.csv,78e984cf7366e0bb69a793ea342ca2850f8bdbb0d9b7803760e0c261340ddfe0,6a1e54d5e830a20b8817791f9f1f65729815fc12,none,Six development conditions; not an independent-molecule or universal safety guarantee.
