experiment_id,case_id,formula_id,state_id,absolute_time,direct_shift_hartree,direct_cost,resource_unit,predicted_signed_shift_hartree,predicted_cost
B,H4,current_m3,exact_truth,0.5203671854832117,-9.35299003357315e-07,37205681.96917977,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5230794121269388,-9.548585342411542e-07,37017336.505748235,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5258057752757573,-9.748260936248698e-07,36830039.94125006,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5285463486111114,-9.952101605037456e-07,36643787.99808582,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5313012061984832,-1.0160193890662583e-06,36458576.44020151,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5340704224893948,-1.0372626086940784e-06,36274401.072402634,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5368540723234198,-1.0589488368406563e-06,36091257.74261874,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5396522309302061,-1.0810872765887325e-06,35909142.340619974,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5424649739315092,-1.1036873219794074e-06,35728050.7985201,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5452923773432358,-1.1267585500185362e-06,35547979.08826617,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5481345175774981,-1.1503107462118578e-06,35368923.226692185,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5509914714446789,-1.1743539078956644e-06,35190879.275480464,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5538633161555073,-1.1988982042687724e-06,35013843.331532925,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5567501293231462,-1.2239540507774649e-06,34837811.542810604,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5596519889652881,-1.2495320673711063e-06,34662780.09824909,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5625689735062658,-1.2756430727289825e-06,34488745.22580881,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5655011617791698,-1.3022981386612287e-06,34315703.20364275,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5684486330279801,-1.3295085419251507e-06,34143650.34877232,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5714114669097076,-1.3572858008625843e-06,33972583.024323866,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.574389743496546,-1.385641679174654e-06,33802497.6395212,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5773835432780375,-1.4145881643834457e-06,33633390.64428402,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5803929471632463,-1.4441375002505197e-06,33465258.53541311,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.583418036482946,-1.4743021878871332e-06,33298097.855992075,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5864588929918181,-1.5050949739858765e-06,33131905.19209988,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5895155988706603,-1.5365288816848732e-06,32966677.17852036,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5925882367286087,-1.5686171852546948e-06,32802410.492607664,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5956768896053696,-1.601373447845944e-06,32639101.86137164,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.5987816409734635,-1.634811503725686e-06,32476748.056929443,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6019025747404819,-1.6689454662710546e-06,32315345.897363294,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6050397752513542,-1.7037897481753106e-06,32154892.250043828,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6081933272906275,-1.7393590525660585e-06,31995384.02895399,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6113633160847574,-1.775668385883833e-06,31836818.19648439,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6145498273044123,-1.8127330672079722e-06,31679191.764463652,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6177529470667876,-1.850568721817325e-06,31522501.79200506,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6209727619379343,-1.8891912976215508e-06,31366745.387970075,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6242093589350969,-1.9286170760413057e-06,31211919.7122638,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6274628255290664,-1.968862664458726e-06,31058021.97345886,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6307332496465442,-2.0099450166455313e-06,30905049.43198303,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6340207196725169,-2.0518814263237317e-06,30752999.39796841,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6373253244526477,-2.094689550480311e-06,30601869.234953225,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6406471532956738,-2.1383874013736204e-06,30451656.357421115,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6439862959758238,-2.1829933594119666e-06,30302358.23243643,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6473428427352411,-2.2285261958021607e-06,30153972.383114714,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6507168842864243,-2.2750050423514523e-06,30006496.381908175,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.654108511814678,-2.322449433878049e-06,29859927.85788801,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6575178169805775,-2.3708793110976956e-06,29714264.49635371,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6609448919224459,-2.420315009077356e-06,29569504.035741128,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6643898292588438,-2.4707772872112344e-06,29425644.272411097,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6678527220910733,-2.5222873387686917e-06,29282683.061503325,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6713336640056928,-2.574866759363914e-06,29140618.31014224,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6748327490770475,-2.628537615789739e-06,28999447.989407238,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6783500718698113,-2.6833224127109645e-06,28859170.127179116,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.681885727441542,-2.739244110649963e-06,28719782.810596593,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.685439811345251,-2.7963261419738927e-06,28581284.18809625,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6890124196319852,-2.854592423995328e-06,28443672.470888514,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6926036488534234,-2.9140673485361646e-06,28306945.930151667,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6962135960644846,-2.9747758187870232e-06,28171102.902837038,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.6998423588259522,-3.0367432271027894e-06,28036141.786746573,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.70349003520711,-3.0999955020760694e-06,27902061.048129644,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7071567237883921,-3.164559083002061e-06,27768859.216193464,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7108425236640485,-3.2304609589584032e-06,27636534.889216263,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7145475344448217,-3.2977286625879287e-06,27505086.7325422,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7182718562606396,-3.366390283421339e-06,27374513.480082124,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7220155897633209,-3.4364744896375754e-06,27244813.937276874,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.725778836129296,-3.5080105269535977e-06,27115986.9800337,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7295616970623414,-3.5810282370540847e-06,26988031.55710515,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.733364274796327,-3.655558057591435e-06,26860946.68926007,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7371866720979809,-3.7316310623758397e-06,26734731.475413155,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7410289922696652,-3.809278931177218e-06,26609385.086595055,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7448913391521687,-3.888534006790678e-06,26484906.774976626,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7487738171275121,-3.969429283046111e-06,26361295.87099308,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7526765311217711,-4.051998413245883e-06,26238551.784032717,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7565995866079102,-4.136275734589745e-06,26116674.005842928,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7605430896086334,-4.222296286160443e-06,25995662.11282031,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7645071466992504,-4.310095807369407e-06,25875515.7650334,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7684918650105561,-4.399710763935971e-06,25756234.70989748,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7724973522317261,-4.491178357435288e-06,25637818.783095367,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.776523716613227,-4.584536540841455e-06,25520267.91052234,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7805710669697427,-4.6798240322942775e-06,25403582.109953675,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7846395126831133,-4.777080333751016e-06,25287761.49353575,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.788729163705293,-4.876345738091814e-06,25172806.26840429,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7928401305613212,-4.97766135620914e-06,25058716.740602557,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.7969725243523089,-5.081069122114812e-06,24945493.31542864,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8011264567584417,-5.18661182047353e-06,24833136.501465164,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.805302040041998,-5.29433308438243e-06,24721646.909824576,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8094993870503832,-5.404277442000449e-06,24611025.261306822,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8137186112191787,-5.5164903005611166e-06,24501272.383514155,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8179598265752083,-5.631017987228759e-06,24392389.217145015,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8222231477396197,-5.747907755981885e-06,24284376.816877577,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8265086899309817,-5.867207813814446e-06,24177236.355381753,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8308165689683987,-5.988967328285355e-06,24070969.12442673,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8351469012746406,-6.113236454385884e-06,23965576.539101254,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8394998038792887,-6.240066356300034e-06,23861060.141269214,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8438753944218992,-6.3695092107352025e-06,23757421.60021758,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8482737911551818,-6.5016182495547525e-06,23654662.719506305,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8526951129481963,-6.636447764662989e-06,23552785.437994804,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8571394792895644,-6.7740531344284705e-06,23451791.834305193,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8616070102906993,-6.914490836784637e-06,23351684.12930824,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8660978266890519,-7.057818482092415e-06,23252464.691738408,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8706120498513732,-7.204094823798357e-06,23154136.04048831,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8751498017769949,-7.353379794183823e-06,23056700.850842133,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8797112051011263,-7.505734512802675e-06,22960161.95664584,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8842963830981692,-7.661221313126632e-06,22864522.355376244,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8889054596850474,-7.819903775851955e-06,22769785.214320652,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8935385594245584,-7.981846734006481e-06,22675953.87263299,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.8981958075287377,-8.147116319801029e-06,22583031.849812657,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9028773298622441,-8.315779970846648e-06,22491022.84821674,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.90758325294576,-8.487906453913396e-06,22399930.75838088,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9123137039594115,-8.663565915112414e-06,22309759.668418996,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9170688107462055,-8.842829872790503e-06,22220513.865078077,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9218487018154845,-9.025771265491755e-06,22132197.843169004,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9266535063463998,-9.21246447949109e-06,22044816.31214202,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9314833541914018,-9.402985354123317e-06,21958374.19961995,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9363383758797511,-9.59741123507385e-06,21872876.662210383,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9412187026210445,-9.795820995250892e-06,21788329.091773257,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9461244663087616,-9.998295052549011e-06,21704737.12150581,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9510557995238295,-1.020491541314783e-05,21622106.63602023,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9560128355382056,-1.041576568483471e-05,21540443.77733995,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9609957083184792,-1.0630931127408871e-05,21459754.95658162,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9660045525294925,-1.0850498673331543e-05,21380046.86163303,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9710395035379795,-1.1074556945711578e-05,21301326.46480891,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9761006974162246,-1.1303196322254294e-05,21223601.037480753,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9811882709457403,-1.1536508931042633e-05,21146878.155279916,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.986302361620963,-1.1774588705382172e-05,21071165.712205738,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.99144310765297,-1.2017531421326666e-05,20996471.93265977,Pauli_rotations,,
B,H4,current_m3,exact_truth,0.9966106479732134,-1.2265434708114142e-05,20922805.380080864,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.001805122237276,-1.2518398106786677e-05,20850174.972946975,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0070266708286442,-1.2776523086843738e-05,20778589.995310303,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0122754348625045,-1.303991310019903e-05,20708060.11319006,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0175515561895538,-1.330867359583543e-05,20638595.38597271,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0228551773998353,-1.3582912068654807e-05,20570206.283288583,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.028186441826592,-1.3862738104553074e-05,20502903.702003438,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0335454935501391,-1.4148263399293981e-05,20436698.98021917,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.038932477401759,-1.4439601809801417e-05,20371603.916602023,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0443475389676142,-1.473686939079677e-05,20307630.788437027,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0497908245926841,-1.5040184431436288e-05,20244792.370533977,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0552624813847178,-1.534966749594524e-05,20183101.955599844,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0607626572182103,-1.566544146691662e-05,20122573.375945855,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0662915007383997,-1.598763159149641e-05,20063221.026621774,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0718491613652839,-1.6316365502255792e-05,20005059.88609986,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0774357892976583,-1.665177328491474e-05,19948105.544682056,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0830515355171757,-1.6993987510316444e-05,19892374.22914112,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0886965517924267,-1.73431432741733e-05,19837882.82977581,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.0943709906830408,-1.769937825324419e-05,19784648.93117311,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1000750055438093,-1.806283273397824e-05,19732690.84063041,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1058087505288312,-1.843364966980232e-05,19682027.622187924,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.111572380595677,-1.8811974730192915e-05,19632679.131231375,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1173660515095787,-1.919795633575916e-05,19584666.04897761,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1231899198476374,-1.959174571308786e-05,19538009.92168307,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1290441430030573,-1.9993496938264244e-05,19492733.20036952,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1349288791893974,-2.0403366996157857e-05,19448859.28500068,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1408442874448477,-2.082151581217495e-05,19406412.56721326,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1467905276365282,-2.1248106321092308e-05,19365418.480811145,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.152767760464808,-2.1683304499253708e-05,19325903.549891796,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.158776147467649,-2.212727943207149e-05,19287895.444877572,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1648158510249722,-2.258020334844346e-05,19251423.037082035,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1708870343630453,-2.304225169424967e-05,19216516.46217252,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.176989861558894,-2.351360316565909e-05,19183207.181645118,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1831244975447361,-2.3994439768193487e-05,19151528.051849395,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1892911081124402,-2.4484946873570834e-05,19121513.39693463,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.1954898599180044,-2.498531328098963e-05,19093199.08698214,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2017209204860615,-2.5495731244662423e-05,19066622.61624394,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2079844582144061,-2.6016396569294997e-05,19041823.196304698,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2142806423785462,-2.6547508628738115e-05,19018841.844020046,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2206096431362765,-2.708927044281495e-05,18997721.48386316,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2269716315322783,-2.7641888735496778e-05,18978507.054261096,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.233366779502743,-2.8205573972650555e-05,18961245.61814529,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2397952598800155,-2.8780540442197022e-05,18945986.48734133,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2462572463972683,-2.9367006301406207e-05,18932781.35062041,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2527529136931947,-2.9965193630188125e-05,18921684.41167012,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2592824373167306,-3.05753284963739e-05,18912752.538643852,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2658459937317967,-3.119764102454958e-05,18906045.42492939,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.272443760322068,-3.183236542492196e-05,18901625.755623467,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.279075915395769,-3.2479740080582076e-05,18899559.395170696,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.2857426381904906,-3.314000760701319e-05,18899915.58466533,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.292444108878036,-3.381341487806999e-05,18902767.14902707,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.299180508569289,-3.450021312967344e-05,18908190.73203455,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3059520193191079,-3.5200657985345885e-05,18916267.037414897,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3127588241312476,-3.5915009541032106e-05,18927081.098212276,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3196011069633025,-3.664353239662965e-05,18940722.559256516,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3264790527316819,-3.738649573747921e-05,18957285.990409035,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3333928473166041,-3.814417338476872e-05,18976871.22048381,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3403426775671206,-3.8916843846603655e-05,18999583.699086808,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.347328731306167,-3.970479039505648e-05,19025534.893138442,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3543511973356388,-4.050830109703085e-05,19054842.709795512,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3614102654414928,-4.132766888886863e-05,19087631.9633012,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3685061263988767,-4.216319162875237e-05,19124034.87921808,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3756389719772852,-4.301517214377881e-05,19164191.64287062,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.382808994945743,-4.3883918294795876e-05,19208251.000544697,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.390016389078013,-4.4769743011263685e-05,19256370.910975527,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.3972613491578338,-4.567296436785995e-05,19308719.264968578,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4045440709841863,-4.659390560490806e-05,19365474.663634863,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4118647513765805,-4.753289518677484e-05,19426827.27851281,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4192235881803787,-4.849026686604141e-05,19492979.79705429,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.426620780272141,-4.9466359690830686e-05,19564148.452226095,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4340565275649988,-5.0461518074973455e-05,19640564.16803413,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4415310310140605,-5.14760918239876e-05,19722473.815014947,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4490444926218384,-5.251043616394391e-05,19810141.59807689,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4565971154437132,-5.3564911790537906e-05,19903850.59638501,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4641891035934156,-5.4639884881746426e-05,20003904.463642564,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4718206622485475,-5.5735727127803614e-05,20110629.32001397,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.479491997656125,-5.685281574985268e-05,20224375.855134156,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4872033171381516,-5.799153351659925e-05,20345521.67235697,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.4949548290972232,-5.915226875297108e-05,20474473.905925103,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5027467430221584,-6.0335415341672416e-05,20611672.14922293,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5105792694936617,-6.154137272451621e-05,20757591.739720233,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5184526201900133,-6.277054589531872e-05,20912747.450476915,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5263670078927893,-6.402334537369825e-05,21077697.645969383,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5343226464926154,-6.530018718642339e-05,21253048.97837408,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.542319750994943,-6.660149283588268e-05,21439461.702988643,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5503585375258628,-6.792768925123482e-05,21637655.709420558,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5584392233379452,-6.927920872867865e-05,21848417.38559155,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5665620268161116,-7.065648887927267e-05,22072607.45666865,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5747271674835357,-7.205997252923702e-05,22311169.94980011,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5829348660075764,-7.349010763424424e-05,22565142.49571009,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5911853442057426,-7.494734717794493e-05,22835668.196720086,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.5994788250516871,-7.643214902164353e-05,23124009.337444402,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.607815532681232,-7.794497577173765e-05,23431563.301736794,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6161956923984266,-7.948629460141632e-05,23759881.10133674,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6246195306816376,-8.105657706414249e-05,24110689.04346545,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6330872751896672,-8.265629886383685e-05,24485914.164435558,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6415991547679076,-8.428593961595787e-05,24887714.228613302,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6501553994545268,-8.594598254574315e-05,25318513.259494126,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6587562404866814,-8.763691419333419e-05,25781043.858514823,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.66740191030677,-8.935922403519037e-05,26278397.83878298,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6760926425687133,-9.111340408463064e-05,26814087.172908906,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.6848286721442687,-9.289994843220128e-05,27392117.775999755,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.693610235129379,-9.471935273053234e-05,28017079.396513622,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7024375688505498,-9.657211362190665e-05,28694255.87382504,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7113109118712688,-9.845872806768519e-05,29429761.33976785,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.720230503998448,-0.0001003796926191125,30230709.802463192,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7291965862889065,-0.00010233550258886837,31105428.044109005,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.738209401055886,-0.00010432665109139094,32063725.300031304,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7472691918755996,-0.00010635362798372405,33117238.236817278,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7563762035938117,-0.00010841691864738046,34279876.9204971,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7655306823324581,-0.0001105170026036717,35568408.04115452,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7747328754962974,-0.00011265435193474893,37003227.332969405,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7839830317795955,-0.00011482942946439145,38609396.86104908,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.7932814011728477,-0.00011704268670365003,40418059.586307555,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8026282349695344,-0.00011929456141857031,42468401.50186397,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8120237857729142,-0.00012158547488905214,44810425.813161954,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8214683075028484,-0.0001239158286487907,47508960.04380077,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8309620554026629,-0.00012628600073716356,50649586.608413205,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8405052860460502,-0.000128696341240353,54347667.37875971,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.850098257343999,-0.00013114716706774665,58762524.78182808,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8597412285517667,-0.00013363875570404637,64120578.21629277,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8694344602758846,-0.00013617133775145618,70754809.42551482,Pauli_rotations,,
B,H4,current_m3,exact_truth,1.8791782144812037,-0.00013874508791178464,79175793.50477594,Pauli_rotations,,
