system_id,formula_id,state_id,component_index,importance_rank,component_kind,coefficient_real,coefficient_imaginary,norm_bound_importance_score,expectation_real_hartree,expectation_imaginary_hartree,expectation_absolute_hartree,linear_combination_actions,equivalent_fragment_actions
H4,yoshida4,cisd,220,130,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.09800503094554475,4.567050130363573e-07,0.0,4.567050130363573e-07,46,126
H4,yoshida4,cisd,221,131,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.09800503094554475,-3.832279674352009e-06,0.0,3.832279674352009e-06,28,92
H4,yoshida4,cisd,222,227,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.024708641212714856,-2.3027924871232854e-06,0.0,2.3027924871232854e-06,46,166
H4,yoshida4,cisd,223,83,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.3744601704875079,-1.7763192902613187e-06,0.0,1.7763192902613187e-06,46,182
H4,yoshida4,cisd,224,84,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.3744601704875079,3.0187384522099512e-05,0.0,3.0187384522099512e-05,28,120
H4,yoshida4,cisd,225,363,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.002164749261020122,9.67015926007984e-07,0.0,9.67015926007984e-07,46,126
H4,yoshida4,cisd,226,211,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.03280683750942838,-3.3493697814506495e-06,0.0,3.3493697814506495e-06,46,142
H4,yoshida4,cisd,227,212,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.03280683750942838,-3.5261251198131586e-06,0.0,3.5261251198131586e-06,28,100
H4,yoshida4,cisd,228,171,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.04965809532109495,1.1919129860978961e-06,0.0,1.1919129860978961e-06,46,190
H4,yoshida4,cisd,229,52,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.7525698673569035,-1.0495240335468414e-06,0.0,1.0495240335468414e-06,46,206
H4,yoshida4,cisd,230,53,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.7525698673569033,-1.2517819105569029e-05,0.0,1.2517819105569029e-05,28,132
H4,yoshida4,cisd,231,275,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.005386791999871607,-4.109496123567182e-06,0.0,4.109496123567182e-06,46,142
H4,yoshida4,cisd,232,142,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.08163698818106854,3.2847391516230596e-06,0.0,3.2847391516230596e-06,46,158
H4,yoshida4,cisd,233,143,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.08163698818106854,3.292266895288484e-06,0.0,3.292266895288484e-06,28,108
H4,yoshida4,cisd,234,164,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.050540313166736864,-2.241568296012084e-06,0.0,2.241568296012084e-06,46,214
H4,yoshida4,cisd,235,50,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.765939904261895,-6.816837808745579e-06,0.0,6.816837808745579e-06,46,230
H4,yoshida4,cisd,236,51,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.7659399042618948,3.27161497968023e-05,0.0,3.27161497968023e-05,28,144
H4,yoshida4,cisd,237,335,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.003096008417619158,9.695698306060311e-07,0.0,9.695698306060311e-07,46,158
H4,yoshida4,cisd,238,177,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.046920096896945,-3.276824070810014e-06,0.0,3.276824070810014e-06,46,174
H4,yoshida4,cisd,239,178,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.046920096896945,-4.4043088626216185e-06,0.0,4.4043088626216185e-06,28,116
H4,yoshida4,cisd,240,25,base_y5:y5_quintic_sss,0.0,0.029396928174918454,2.702073301806825,-1.8156547998613576e-05,0.0,1.8156547998613576e-05,46,294
H4,yoshida4,cisd,241,123,base_y5:y5_quintic_fff,0.0,0.025722312153053647,0.11135767961894724,-2.115590061522179e-05,0.0,2.115590061522179e-05,46,192
H4,yoshida4,cisd,242,71,base_y5:y5_quintic_cross,0.0,-0.04409539226237768,0.5129799762045029,-3.479358005566193e-05,0.0,3.479358005566193e-05,28,160
H4,yoshida4,cisd,243,431,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.00022459833130403223,4.830913596411627e-07,0.0,4.830913596411627e-07,46,46
H4,yoshida4,cisd,244,291,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.004592268193935227,-1.406985192860503e-06,0.0,1.406985192860503e-06,46,64
H4,yoshida4,cisd,245,292,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.004592268193935226,1.4949806267926554e-07,0.0,1.4949806267926554e-07,28,64
H4,yoshida4,cisd,246,439,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00019180066422313973,-2.6856519152010947e-09,0.0,2.6856519152010947e-09,46,46
H4,yoshida4,cisd,247,310,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.003921668005161006,1.1427648196505478e-06,0.0,1.1427648196505478e-06,46,64
H4,yoshida4,cisd,248,311,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.003921668005161006,1.1865083586991662e-06,0.0,1.1865083586991662e-06,28,64
H4,yoshida4,cisd,249,385,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.0010771044102943464,8.394833677446211e-09,0.0,8.394833677446211e-09,46,70
H4,yoshida4,cisd,250,235,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.022023103627810812,-8.052651673877108e-07,0.0,8.052651673877108e-07,46,88
H4,yoshida4,cisd,251,236,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.022023103627810812,-7.575697124428054e-07,0.0,7.575697124428054e-07,28,76
H4,yoshida4,cisd,252,433,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00022214355714062091,-1.3133890241998792e-09,0.0,1.3133890241998792e-09,46,62
H4,yoshida4,cisd,253,296,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.00454207645275676,5.257518201198231e-07,0.0,5.257518201198231e-07,46,80
H4,yoshida4,cisd,254,297,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.00454207645275676,5.11931015782115e-07,0.0,5.11931015782115e-07,28,72
H4,yoshida4,cisd,255,357,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.0022289519983382006,-1.6393613556172738e-06,0.0,1.6393613556172738e-06,46,94
H4,yoshida4,cisd,256,179,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.04557444976704115,5.0652156687260215e-06,0.0,5.0652156687260215e-06,46,112
H4,yoshida4,cisd,257,180,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.04557444976704115,6.66144465023256e-07,0.0,6.66144465023256e-07,28,88
H4,yoshida4,cisd,258,420,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0003375747696800114,-2.8535408898439327e-07,0.0,2.8535408898439327e-07,46,78
H4,yoshida4,cisd,259,271,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.006902250203177244,1.2318310453059837e-06,0.0,1.2318310453059837e-06,46,96
H4,yoshida4,cisd,260,270,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.006902250203177245,3.1282893502323854e-07,0.0,3.1282893502323854e-07,28,80
H4,yoshida4,cisd,261,367,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.001961125737344614,-1.1842737555473199e-06,0.0,1.1842737555473199e-06,46,118
H4,yoshida4,cisd,262,191,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.04009831816481423,2.6177854630656824e-06,0.0,2.6177854630656824e-06,46,136
H4,yoshida4,cisd,263,192,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.04009831816481423,-5.069129863066206e-07,0.0,5.069129863066206e-07,28,100
H4,yoshida4,cisd,264,445,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00011815338929648897,-4.368693653580578e-10,0.0,4.368693653580578e-10,46,94
H4,yoshida4,cisd,265,352,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.0024158329606528647,3.961679221025916e-08,0.0,3.961679221025916e-08,46,112
H4,yoshida4,cisd,266,353,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.0024158329606528647,1.071950797489509e-07,0.0,1.071950797489509e-07,28,88
H4,yoshida4,cisd,267,252,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.014438232935528168,1.2187495248943695e-08,0.0,1.2187495248943695e-08,46,142
H4,yoshida4,cisd,268,101,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.2952125133855065,1.0722362494716817e-07,0.0,1.0722362494716817e-07,46,160
H4,yoshida4,cisd,269,102,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.2952125133855065,-8.547775981153804e-07,0.0,8.547775981153804e-07,28,112
H4,yoshida4,cisd,270,295,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.004552323031530917,-2.541670158229958e-09,0.0,2.541670158229958e-09,46,110
H4,yoshida4,cisd,271,132,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.09307944607085736,4.873308576780417e-07,0.0,4.873308576780417e-07,46,128
H4,yoshida4,cisd,272,133,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.09307944607085736,5.925196442645316e-07,0.0,5.925196442645316e-07,28,96
H4,yoshida4,cisd,273,245,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.017393634204844553,-1.1291019329186819e-07,0.0,1.1291019329186819e-07,46,166
H4,yoshida4,cisd,274,85,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.35564036772706625,9.650409726756552e-06,0.0,9.650409726756552e-06,46,184
H4,yoshida4,cisd,275,86,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.35564036772706625,2.127403223667083e-05,0.0,2.127403223667083e-05,28,124
H4,yoshida4,cisd,276,379,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0015238740352915773,-1.637816070589649e-07,0.0,1.637816070589649e-07,46,126
H4,yoshida4,cisd,277,214,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.031158015392198965,1.6881951314150144e-06,0.0,1.6881951314150144e-06,46,144
H4,yoshida4,cisd,278,213,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.03115801539219897,1.984656141286409e-06,0.0,1.984656141286409e-06,28,104
H4,yoshida4,cisd,279,201,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.03495678851332214,-2.269805944162236e-06,0.0,2.269805944162236e-06,46,190
H4,yoshida4,cisd,280,56,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.7147468421505921,1.4243316381477717e-05,0.0,1.4243316381477717e-05,46,208
H4,yoshida4,cisd,281,57,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.7147468421505921,2.458107483698985e-07,0.0,2.458107483698985e-07,28,136
H4,yoshida4,cisd,282,313,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.003792029224785323,-3.3779393293090435e-06,0.0,3.3779393293090435e-06,46,142
H4,yoshida4,cisd,283,146,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.07753403642114175,1.2838062129357578e-05,0.0,1.2838062129357578e-05,46,160
H4,yoshida4,cisd,284,147,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.07753403642114175,3.851402253225008e-06,0.0,3.851402253225008e-06,28,112
H4,yoshida4,cisd,285,197,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.0355778252738618,2.4906493171721655e-07,0.0,2.4906493171721655e-07,46,214
H4,yoshida4,cisd,286,54,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.7274449211885449,2.1756438703674655e-05,0.0,2.1756438703674655e-05,46,232
H4,yoshida4,cisd,287,55,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.7274449211885449,7.795681641922056e-06,0.0,7.795681641922056e-06,28,148
H4,yoshida4,cisd,288,360,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0021794333993354546,-1.4047792087715516e-07,0.0,1.4047792087715516e-07,46,158
H4,yoshida4,cisd,289,181,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.044561963672918245,-8.037687318705308e-07,0.0,8.037687318705308e-07,46,176
H4,yoshida4,cisd,290,182,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.044561963672918245,-2.411099754607172e-06,0.0,2.411099754607172e-06,28,120
H4,yoshida4,cisd,291,161,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.05420464464840677,-2.8900919047308335e-07,0.0,2.8900919047308335e-07,46,238
H4,yoshida4,cisd,292,41,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,1.1082997105863663,-1.4912591580507079e-05,0.0,1.4912591580507079e-05,46,256
H4,yoshida4,cisd,293,42,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,1.1082997105863663,-1.9269692240824383e-05,0.0,1.9269692240824383e-05,28,160
H4,yoshida4,cisd,294,323,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.003576677100094595,3.7505090877031053e-07,0.0,3.7505090877031053e-07,46,174
H4,yoshida4,cisd,295,150,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.07313082154874412,1.1602576484273735e-06,0.0,1.1602576484273735e-06,46,192
H4,yoshida4,cisd,296,151,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.07313082154874412,8.273005715633323e-07,0.0,8.273005715633323e-07,28,128
H4,yoshida4,cisd,297,23,base_y5:y5_quintic_sss,0.0,0.029396928174918454,3.3894358289466986,-2.1390177250123955e-06,0.0,2.1390177250123955e-06,46,324
H4,yoshida4,cisd,298,140,base_y5:y5_quintic_fff,0.0,0.025722312153053647,0.08357898452438994,2.151387381757939e-06,0.0,2.151387381757939e-06,46,210
H4,yoshida4,cisd,299,72,base_y5:y5_quintic_cross,0.0,-0.04409539226237768,0.5115681408221076,-1.1486256538952724e-05,0.0,1.1486256538952724e-05,28,176
H4,yoshida4,cisd,300,430,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.00022459833130403255,4.830913596411678e-07,0.0,4.830913596411678e-07,46,46
H4,yoshida4,cisd,301,283,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.005041464856543295,-1.0892557697286193e-06,0.0,1.0892557697286193e-06,46,66
H4,yoshida4,cisd,302,284,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.005041464856543295,1.4949806267928267e-07,0.0,1.4949806267928267e-07,28,68
H4,yoshida4,cisd,303,438,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00019180066422314003,-2.6856519151988655e-09,0.0,2.6856519151988655e-09,46,46
H4,yoshida4,cisd,304,301,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.004305269333607289,1.1355273227220981e-06,0.0,1.1355273227220981e-06,46,66
H4,yoshida4,cisd,305,302,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.004305269333607289,1.1865083586991673e-06,0.0,1.1865083586991673e-06,28,68
H4,yoshida4,cisd,306,384,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.0010771044102943484,8.394833677449028e-09,0.0,8.394833677449028e-09,46,70
H4,yoshida4,cisd,307,229,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.024177312448399522,-8.062085140543161e-07,0.0,8.062085140543161e-07,46,90
H4,yoshida4,cisd,308,230,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.024177312448399522,-7.575697124427906e-07,0.0,7.575697124427906e-07,28,80
H4,yoshida4,cisd,309,432,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00022214355714062124,-1.3133890242002827e-09,0.0,1.3133890242002827e-09,46,62
H4,yoshida4,cisd,310,285,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.004986363567038005,5.229258694014736e-07,0.0,5.229258694014736e-07,46,82
H4,yoshida4,cisd,311,286,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.004986363567038005,5.119310157821148e-07,0.0,5.119310157821148e-07,28,76
H4,yoshida4,cisd,312,356,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.002228951998338204,-1.6393613556172755e-06,0.0,1.6393613556172755e-06,46,94
H4,yoshida4,cisd,313,167,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.05003235376371759,5.117239049004434e-06,0.0,5.117239049004434e-06,46,114
H4,yoshida4,cisd,314,168,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.050032353763717584,6.66144465023238e-07,0.0,6.66144465023238e-07,28,92
H4,yoshida4,cisd,315,419,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.000337574769680012,-2.8535408898439517e-07,0.0,2.8535408898439517e-07,46,78
H4,yoshida4,cisd,316,265,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.007577399742537274,1.048816892212466e-06,0.0,1.048816892212466e-06,46,98
H4,yoshida4,cisd,317,266,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.007577399742537273,3.1282893502323727e-07,0.0,3.1282893502323727e-07,28,84
H4,yoshida4,cisd,318,366,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.001961125737344617,-1.1842737555473144e-06,0.0,1.1842737555473144e-06,46,118
H4,yoshida4,cisd,319,183,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.0440205696395035,2.4728851422654256e-06,0.0,2.4728851422654256e-06,46,138
H4,yoshida4,cisd,320,184,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.044020569639503494,-5.069129863066183e-07,0.0,5.069129863066183e-07,28,104
H4,yoshida4,cisd,321,444,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.00011815338929648916,-4.368693653588363e-10,0.0,4.368693653588363e-10,46,94
H4,yoshida4,cisd,322,342,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.002652139739245845,3.9005783231668156e-08,0.0,3.9005783231668156e-08,46,114
H4,yoshida4,cisd,323,343,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.0026521397392458446,1.0719507974894875e-07,0.0,1.0719507974894875e-07,28,92
H4,yoshida4,cisd,324,251,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.01443823293552819,1.2187495248943788e-08,0.0,1.2187495248943788e-08,46,142
H4,yoshida4,cisd,325,94,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.32408897925656316,-3.710893160879522e-07,0.0,3.710893160879522e-07,46,162
H4,yoshida4,cisd,326,95,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.3240889792565631,-8.54777598115374e-07,0.0,8.54777598115374e-07,28,116
H4,yoshida4,cisd,327,294,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.004552323031530924,-2.5416701582306585e-09,0.0,2.5416701582306585e-09,46,110
H4,yoshida4,cisd,328,127,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.10218409213391928,5.420653146109882e-07,0.0,5.420653146109882e-07,46,130
H4,yoshida4,cisd,329,128,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.10218409213391928,5.925196442645471e-07,0.0,5.925196442645471e-07,28,100
H4,yoshida4,cisd,330,244,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.01739363420484458,-4.477642126175324e-08,0.0,4.477642126175324e-08,46,166
H4,yoshida4,cisd,331,80,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.3904276361367557,1.1700990055327858e-05,0.0,1.1700990055327858e-05,46,186
H4,yoshida4,cisd,332,81,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.3904276361367557,-7.609370668001757e-07,0.0,7.609370668001757e-07,28,128
H4,yoshida4,cisd,333,378,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0015238740352915797,-1.4806208352527944e-07,0.0,1.4806208352527944e-07,46,126
H4,yoshida4,cisd,334,202,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.034205763462782146,4.197956234845374e-07,0.0,4.197956234845374e-07,46,146
H4,yoshida4,cisd,335,203,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.034205763462782146,-2.8217238266025435e-07,0.0,2.8217238266025435e-07,28,108
H4,yoshida4,cisd,336,200,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.034956788513322186,-2.315189381733497e-06,0.0,2.315189381733497e-06,46,190
H4,yoshida4,cisd,337,48,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.784660419177237,2.236634792558686e-05,0.0,2.236634792558686e-05,46,210
H4,yoshida4,cisd,338,49,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.784660419177237,4.176151481744764e-06,0.0,4.176151481744764e-06,28,140
H4,yoshida4,cisd,339,312,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0037920292247853285,-3.3779757538895075e-06,0.0,3.3779757538895075e-06,46,142
H4,yoshida4,cisd,340,138,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.08511809487071245,1.1792183392048819e-05,0.0,1.1792183392048819e-05,46,162
H4,yoshida4,cisd,341,139,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.08511809487071245,3.849892279138414e-06,0.0,3.849892279138414e-06,28,116
H4,yoshida4,cisd,342,196,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.03557782527386186,4.052383845215541e-07,0.0,4.052383845215541e-07,46,214
H4,yoshida4,cisd,343,45,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.7986005717362691,2.9757937803710007e-06,0.0,2.9757937803710007e-06,46,234
H4,yoshida4,cisd,344,46,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.798600571736269,1.6191216685232265e-05,0.0,1.6191216685232265e-05,28,152
H4,yoshida4,cisd,345,359,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.002179433399335458,-1.767162469564803e-07,0.0,1.767162469564803e-07,46,158
H4,yoshida4,cisd,346,173,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.04892083047158918,9.695244519512265e-07,0.0,9.695244519512265e-07,46,178
H4,yoshida4,cisd,347,174,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.04892083047158918,2.1189649923322262e-06,0.0,2.1189649923322262e-06,28,124
H4,yoshida4,cisd,348,160,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.05420464464840686,-2.890091904730933e-07,0.0,2.890091904730933e-07,46,238
H4,yoshida4,cisd,349,38,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,1.216708999883181,-1.21623097427453e-05,0.0,1.21623097427453e-05,46,258
H4,yoshida4,cisd,350,39,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,1.2167089998831808,-1.9269692240824163e-05,0.0,1.9269692240824163e-05,28,164
H4,yoshida4,cisd,351,322,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.0035766771000946,3.750509087703085e-07,0.0,3.750509087703085e-07,46,174
H4,yoshida4,cisd,352,144,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.08028417574893336,-4.416281003942771e-08,0.0,4.416281003942771e-08,46,194
H4,yoshida4,cisd,353,145,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.08028417574893336,8.273005715633114e-07,0.0,8.273005715633114e-07,28,132
H4,yoshida4,cisd,354,159,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.05827423847268579,3.863985321680717e-06,0.0,3.863985321680717e-06,46,262
H4,yoshida4,cisd,355,36,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,1.3080574712916127,-1.7506400480013218e-05,0.0,1.7506400480013218e-05,46,282
H4,yoshida4,cisd,356,37,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,1.3080574712916124,7.753549692811724e-07,0.0,7.753549692811724e-07,28,176
H4,yoshida4,cisd,357,340,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.002850072375185645,1.0146304206889946e-06,0.0,1.0146304206889946e-06,46,190
H4,yoshida4,cisd,358,154,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.06397438322305704,-2.859873010737646e-06,0.0,2.859873010737646e-06,46,210
H4,yoshida4,cisd,359,155,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.06397438322305704,8.086549177677565e-07,0.0,8.086549177677565e-07,28,140
H4,yoshida4,cisd,360,21,base_y5:y5_quintic_sss,0.0,0.029396928174918454,4.799813596950844,-1.1675714228923043e-05,0.0,1.1675714228923043e-05,46,354
H4,yoshida4,cisd,361,129,base_y5:y5_quintic_fff,0.0,0.025722312153053647,0.10051512780668585,2.8305139317807303e-06,0.0,2.8305139317807303e-06,46,228
H4,yoshida4,cisd,362,61,base_y5:y5_quintic_cross,0.0,-0.04409539226237768,0.6727274246428957,-1.1500584460623367e-05,0.0,1.1500584460623367e-05,28,192
H4,yoshida4,cisd,363,263,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.008604305589332556,-4.590042846346087e-06,0.0,4.590042846346087e-06,46,46
H4,yoshida4,cisd,364,204,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.033984377736094494,9.62701797847158e-06,0.0,9.62701797847158e-06,46,68
H4,yoshida4,cisd,365,205,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.033984377736094494,1.8978718460848703e-05,0.0,1.8978718460848703e-05,28,72
H4,yoshida4,cisd,366,267,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.007347835211557649,-1.437086874007251e-07,0.0,1.437086874007251e-07,46,46
H4,yoshida4,cisd,367,220,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.029021703701660514,2.982474527911939e-07,0.0,2.982474527911939e-07,46,68
H4,yoshida4,cisd,368,221,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.029021703701660514,8.778296662943182e-07,0.0,8.778296662943182e-07,28,72
H4,yoshida4,cisd,369,190,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.04126359908366786,-5.929414745048099e-07,0.0,5.929414745048099e-07,46,70
H4,yoshida4,cisd,370,116,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.16297860686732185,1.2504399724815455e-06,0.0,1.2504399724815455e-06,46,92
H4,yoshida4,cisd,371,115,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.1629786068673219,1.9635642146145882e-07,0.0,1.9635642146145882e-07,28,84
H4,yoshida4,cisd,372,264,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.008510263808469113,-5.908409132827056e-08,0.0,5.908409132827056e-08,46,62
H4,yoshida4,cisd,373,207,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.033612941439387346,1.210743720902641e-07,0.0,1.210743720902641e-07,46,84
H4,yoshida4,cisd,374,208,base_y5:y5_from_sf_y3,0.0,0.018373080109324032,0.033612941439387346,3.2302421381612617e-07,0.0,3.2302421381612617e-07,28,80
H4,yoshida4,cisd,375,137,base_y5:y5_from_y3_ff,0.0,0.018373080109324032,0.08539059051019333,-3.2009104836669903e-07,0.0,3.2009104836669903e-07,46,94
H4,yoshida4,cisd,376,88,base_y5:y5_from_y3_fs,0.0,0.036746160218648065,0.337266738480831,8.076027089822659e-07,0.0,8.076027089822659e-07,46,116
H4,yoshida4,cisd,377,89,base_y5:y5_from_sf_y3,0.0,0.036746160218648065,0.337266738480831,-4.53841806143318e-05,0.0,4.53841806143318e-05,28,96
H4,yoshida4,cisd,378,255,base_y5:y5_from_y3_ff,0.0,0.009186540054662016,0.012932404531730498,3.0742305432962147e-06,0.0,3.0742305432962147e-06,46,78
H4,yoshida4,cisd,379,162,base_y5:y5_from_y3_fs,0.0,0.018373080109324032,0.05107904595894319,-6.451224316268583e-06,0.0,6.451224316268583e-06,46,100
