dataset_id,condition,analysis_cluster,pf,model,four_metric_pass,strict_frozen_budget_pass_before_margin,empirical_uniform_cost_multiplier,margin_adjusted_frozen_cost,margin_adjusted_total_error_hartree,margin_adjusted_pass_on_saved_conditions,margin_adjusted_cost_ratio_to_current_m3_two_term,oracle_direct_required_cost,oracle_direct_cost_ratio_to_current_m3_two_term,short_time_proxy_point_count,direct_fit_point_count,total_calibration_point_count,total_calibration_seconds,calibration_source,margin_scope
twelve_condition_holdout,BeH2_CAS4e4o,BeH2,current_m3,original_one_term,False,True,1.0,1374778.3784755995,0.00015456894904992857,True,1.0386052369160539,1324984.8071102058,1.0107548073293828,5,3,8,0.014593419909942895,artifacts/two_term_pf_geometry_local_20260911/BeH2_CAS4e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,H7,H_chain,two_term_center,original_one_term,False,True,1.0,251118792.22814015,0.0001580784443455658,True,1.162219993225514,248619558.44754604,1.1518715499681065,5,3,8,3.2316600251942873,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/H7.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,H7,H_chain,two_term_center,refit_one_term,True,True,1.0,251020842.39842364,0.0001581252015979522,True,1.1617666649444265,248612856.75106928,1.1518405005464267,5,3,8,3.2316600251942873,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/H7.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,H7,H_chain,two_term_center,two_term,True,True,1.0001234080738037,248519255.98870984,0.00015934360014618172,True,1.1501889024267202,248487125.2020047,1.151257977613777,5,3,8,3.2316600251942873,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/H7.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_m3,original_one_term,False,True,1.0,1899722.975017151,0.0001525872123443679,True,1.0481532941463763,1803891.286889679,1.0280101662882761,6,3,9,0.028583522012922913,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_m3,refit_one_term,False,True,1.0,1896314.9539572594,0.0001527281509398506,True,1.0462729523557983,1802547.3852307976,1.027244297204112,6,3,9,0.028583522012922913,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_m3,two_term,False,True,1.0,1812447.6501925222,0.0001552651726134603,True,1.0,1754740.7078694485,1.0,6,3,9,0.028583522012922913,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,two_term_center,original_one_term,False,True,1.0,2169562.527182353,0.0001568915078028435,True,1.1970345885310936,2128352.0462748683,1.2129154106529203,5,3,8,0.023380181984975934,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,two_term_center,refit_one_term,False,True,1.0,2167534.905802403,0.00015699611263472402,True,1.19591586856159,2128075.8739472623,1.2127580242502642,5,3,8,0.023380181984975934,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
twelve_condition_holdout,LiH_CAS2e4o,LiH,two_term_center,two_term,True,True,1.0001234080738037,2129816.3514703526,0.00015897959966694458,True,1.175105030616536,2123428.622334931,1.2101096263465227,5,3,8,0.023380181984975934,artifacts/two_term_pf_geometry_local_20260911/LiH_CAS2e4o.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,current_m3,original_one_term,False,True,1.0,317837943.80532575,0.00015748051786442245,True,1.0132433709254405,313220292.720221,1.0012237637979629,5,3,8,69.60643994063139,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,current_m3,refit_one_term,False,True,1.0,317668364.0724706,0.00015754169257408096,True,1.0127027635388535,313201281.879996,1.0011629947308065,5,3,8,69.60643994063139,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,current_m3,two_term,True,True,1.0,313683714.02719384,0.0001590170571094423,True,1.0,312837453.56989527,1.0,5,3,8,69.60643994063139,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,two_term_center,original_one_term,True,True,1.0,362949181.13048744,0.00015877071986376286,True,1.157054590022556,361279233.00423056,1.1548464829947616,5,3,8,70.20941464416683,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,two_term_center,refit_one_term,True,True,1.0,362885689.42462796,0.00015879238225004357,True,1.1568521832573326,361277138.1271735,1.1548397866192694,5,3,8,70.20941464416683,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_631g,NH3,two_term_center,two_term,True,True,1.0001234080738037,361418838.243692,0.00015929613620554252,True,1.1521759724266714,361237503.20200473,1.1547130916704504,5,3,8,70.20941464416683,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_631g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,current_m3,original_one_term,False,True,1.0,272432105.9788651,0.0001574385249341749,True,1.0131164340042367,268387006.4775554,1.0015275781806852,5,3,8,64.27340258285403,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,current_m3,refit_one_term,False,True,1.0,272287332.2212968,0.00015749905318699346,True,1.0125780515236624,268369906.0593039,1.0014637653281107,5,3,8,64.27340258285403,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,current_m3,two_term,True,True,1.0,268905030.8878178,0.0001589212392651716,True,1.0,267977649.66701275,1.0,5,3,8,64.27340258285403,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,two_term_center,original_one_term,True,True,1.0,311099542.7242976,0.00015885276461094234,True,1.1569123184388563,309866654.27034277,1.1563152921722428,5,3,8,65.48339948616922,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,two_term_center,refit_one_term,True,True,1.0,311053277.5994263,0.00015887123773677088,True,1.1567402683856518,309865294.3133113,1.156310217282478,5,3,8,65.48339948616922,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_ccpvdz,NH3,two_term_center,two_term,True,True,1.0001234080738037,310031432.56022435,0.00015928076311704767,True,1.1529402463636456,309838525.68570006,1.1562103260130214,5,3,8,65.48339948616922,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_ccpvdz.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,current_m3,original_one_term,True,True,1.0,568123332.6657892,0.00015810089351074835,True,1.0099453732712793,562567219.7039305,1.0005293059660783,5,3,8,71.99314796179533,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,current_m3,refit_one_term,True,True,1.0,567930589.1776569,0.00015814155719529155,True,1.0096027357084918,562554039.1113174,1.0005058641999791,5,3,8,71.99314796179533,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,current_m3,two_term,True,True,1.0,562528774.0322038,0.00015930149134517728,True,1.0,562269607.0463763,1.0,5,3,8,71.99314796179533,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,two_term_center,original_one_term,True,True,1.0,648764023.3675873,0.00015873392274355261,True,1.153299268084101,645593544.6263293,1.1481921422316543,5,3,8,71.34547835960984,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,two_term_center,refit_one_term,True,True,1.0,648661603.2739389,0.0001587534574210594,True,1.1531171972312373,645590063.8224859,1.1481859516003277,5,3,8,71.34547835960984,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
five_condition_holdout,NH3_sto3g,NH3,two_term_center,two_term,True,True,1.0001234080738037,645634885.752744,0.00015933607462108985,True,1.147736641318516,645513431.1775969,1.1480496599638446,5,3,8,71.34547835960984,artifacts/two_term_pf_m3_holdout_server2_20260910_d2360f4_cpu/NH3_sto3g.json,post-hoc uniform margin over the same 17 saved development conditions; not an unseen-system guarantee
