condition,molecule,analysis_cluster,variation_axis,effect_type,contrast,held_constant,metric,from_label,to_label,from_value,to_value,difference_to_minus_from,benefit_from_reduction,ratio_to_over_from,from_pass,to_pass,pass_change,design_note
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_refit,two_term_center,eta_star,original_one_term,refit_one_term,0.00943568855317837,0.009037225788176595,-0.00039846276500177594,0.00039846276500177594,0.9577706743120983,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_refit,two_term_center,eta_min,original_one_term,refit_one_term,0.0004621080368976127,0.0004349124460332199,-2.7195590864392827e-05,2.7195590864392827e-05,0.9411488468216829,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.013962293918119428,0.01354609872051138,-0.00041619519760804913,0.00041619519760804913,0.9701914885871342,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.014536353469606151,0.014013918730917074,-0.0005224347386890774,0.0005224347386890774,0.9640601241720334,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,22782935.710871175,22782316.401660655,-619.3092105202377,619.3092105202377,0.9999728169706319,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.009037225788176595,6.910089655143407e-05,-0.00896812489162516,0.00896812489162516,0.007646250981339738,True,True,0,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.0004349124460332199,0.0,-0.0004349124460332199,0.0004349124460332199,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.01354609872051138,0.0,-0.01354609872051138,0.01354609872051138,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.014013918730917074,0.00011542326323975623,-0.013898495467677317,0.013898495467677317,0.008236330283913592,True,True,0,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,22782316.401660655,22772412.396083396,-9904.005577258766,9904.005577258766,0.999565276620575,True,True,0,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.00943568855317837,6.910089655143407e-05,-0.009366587656626936,0.009366587656626936,0.007323354958357304,True,True,0,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.0004621080368976127,0.0,-0.0004621080368976127,0.0004621080368976127,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.013962293918119428,0.0,-0.013962293918119428,0.013962293918119428,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.014536353469606151,0.00011542326323975623,-0.014420930206366395,0.014420930206366395,0.007940317596231617,True,True,0,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,22782935.710871175,22772412.396083396,-10523.314787779003,10523.314787779003,0.9995381054083053,True,True,0,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150,BeH2,BeH2,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.012302952061200753,-0.00896812489162516,0.0033348271695755934,-0.0033348271695755934,0.7289408954057065,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150,BeH2,BeH2,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.0008582008802426877,-0.0004349124460332199,0.0004232884342094678,-0.0004232884342094678,0.5067723140883198,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150,BeH2,BeH2,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.01873894968230083,-0.01354609872051138,0.0051928509617894525,-0.0051928509617894525,0.7228846306848156,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150,BeH2,BeH2,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.019767410091933422,-0.013898495467677317,0.0058689146242561045,-0.0058689146242561045,0.7031014889173034,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150,BeH2,BeH2,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-17046.9336838834,-9904.005577258766,7142.928106624633,-7142.928106624633,0.5809845782776912,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.019361210847121182,0.013409904106438683,-0.0059513067406825,0.0059513067406825,0.692617017206473,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.0021532059108611,0.0009580440272942692,-0.001195161883566831,0.001195161883566831,0.44493841599716427,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.02945130029262022,0.020366578826203074,-0.009084721466417145,0.009084721466417145,0.6915341130560013,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.03329360583835284,0.021476213891965048,-0.011817391946387795,0.011817391946387795,0.6450552095869816,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,13258401.274256965,15228775.325479772,1970374.0512228068,-1970374.0512228068,1.1486132460818306,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.01859929810941292,0.012846900092695342,-0.0057523980167175776,0.0057523980167175776,0.6907196184028931,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.002038498225794161,0.0009022449316373748,-0.001136253294156786,0.001136253294156786,0.442602755411218,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.028614143407816317,0.01976739321124321,-0.008846750196573105,0.008846750196573105,0.690825964262257,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.03215743140384242,0.020699537038574356,-0.011457894365268062,0.011457894365268062,0.643693732208382,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,13256883.701385982,15227926.386909176,1971042.6855231933,-1971042.6855231933,1.1486806952464346,False,False,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.0005599601729761525,0.00012339284613027278,-0.0004365673268458797,0.0004365673268458797,0.2203600400265035,True,True,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.0011585276332483707,0.00020100046333054307,-0.0009575271699178276,0.0009575271699178276,0.17349647739256957,True,True,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,13229914.544060506,15214199.452564178,1984284.908503672,-1984284.908503672,1.1499847109288024,True,True,0,paired condition with the same model definition
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.019361210847121182,0.01859929810941292,-0.0007619127377082625,0.0007619127377082625,0.9606474644729386,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.0021532059108611,0.002038498225794161,-0.00011470768506693929,0.00011470768506693929,0.9467270248106155,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.02945130029262022,0.028614143407816317,-0.0008371568848039024,0.0008371568848039024,0.9715748752521575,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.03329360583835284,0.03215743140384242,-0.0011361744345104244,0.0011361744345104244,0.9658740948629362,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,13258401.274256965,13256883.701385982,-1517.5728709828109,1517.5728709828109,0.9998855387735225,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.01859929810941292,0.0005599601729761525,-0.018039337936436767,0.018039337936436767,0.03010652174518146,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.002038498225794161,0.0,-0.002038498225794161,0.002038498225794161,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.028614143407816317,0.0,-0.028614143407816317,0.028614143407816317,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.03215743140384242,0.0011585276332483707,-0.030998903770594048,0.030998903770594048,0.036026746623486254,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,13256883.701385982,13229914.544060506,-26969.157325476408,26969.157325476408,0.9979656487955267,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.019361210847121182,0.0005599601729761525,-0.01880125067414503,0.01880125067414503,0.02892175377860796,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_min,original_one_term,two_term,0.0021532059108611,0.0,-0.0021532059108611,0.0021532059108611,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_t,original_one_term,two_term,0.02945130029262022,0.0,-0.02945130029262022,0.02945130029262022,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.03329360583835284,0.0011585276332483707,-0.03213507820510447,0.03213507820510447,0.03479730128581613,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,direct_cost_at_predicted_time,original_one_term,two_term,13258401.274256965,13229914.544060506,-28486.73019645922,28486.73019645922,0.9978514204233832,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_star,original_one_term,refit_one_term,0.013409904106438683,0.012846900092695342,-0.0005630040137433404,0.0005630040137433404,0.9580158061329449,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_min,original_one_term,refit_one_term,0.0009580440272942692,0.0009022449316373748,-5.579909565689434e-05,5.579909565689434e-05,0.94175727412603,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.020366578826203074,0.01976739321124321,-0.0005991856149598629,0.0005991856149598629,0.9705799574846136,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.021476213891965048,0.020699537038574356,-0.0007766768533906919,0.0007766768533906919,0.9638354852816365,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,15228775.325479772,15227926.386909176,-848.9385705962777,848.9385705962777,0.9999442543111674,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.012846900092695342,0.00012339284613027278,-0.012723507246565069,0.012723507246565069,0.009604873178739289,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.0009022449316373748,0.0,-0.0009022449316373748,0.0009022449316373748,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.01976739321124321,0.0,-0.01976739321124321,0.01976739321124321,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.020699537038574356,0.00020100046333054307,-0.020498536575243812,0.020498536575243812,0.009710384486183011,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,15227926.386909176,15214199.452564178,-13726.93434499763,13726.93434499763,0.9990985683804725,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.013409904106438683,0.00012339284613027278,-0.01328651126030841,0.01328651126030841,0.009201620321134621,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.0009580440272942692,0.0,-0.0009580440272942692,0.0009580440272942692,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.020366578826203074,0.0,-0.020366578826203074,0.020366578826203074,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.021476213891965048,0.00020100046333054307,-0.021275213428634504,0.021275213428634504,0.009359213143511479,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,15228775.325479772,15214199.452564178,-14575.872915593907,14575.872915593907,0.9990428729425664,False,True,1,overall legacy-to-two-term change; fit loss differs
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.018039337936436767,-0.012723507246565069,0.0053158306898716985,-0.0053158306898716985,0.705320078341982,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.002038498225794161,-0.0009022449316373748,0.001136253294156786,-0.001136253294156786,0.442602755411218,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.028614143407816317,-0.01976739321124321,0.008846750196573105,-0.008846750196573105,0.690825964262257,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.030998903770594048,-0.020498536575243812,0.010500367195350236,-0.010500367195350236,0.6612664991943678,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_631g,BeH2,BeH2,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-26969.157325476408,-13726.93434499763,13242.222980478778,-13242.222980478778,0.5089864017379024,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.021930782561064247,0.014056855549197774,-0.007873927011866472,0.007873927011866472,0.6409646126424241,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.002882045176716197,0.0010608672920902062,-0.0018211778846259907,0.0018211778846259907,0.3680953028289996,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.03317187303613023,0.021301375560916713,-0.011870497475213515,0.011870497475213515,0.6421517270886581,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.0392006997298707,0.022677055838855414,-0.016523643891015283,0.016523643891015283,0.5784859962990823,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,11668051.212747123,13427051.433199825,1759000.2204527017,-1759000.2204527017,1.1507535567319955,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.021063804732923123,0.013450659129943908,-0.007613145602979215,0.007613145602979215,0.6385674051051315,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.002730175072700014,0.0009975977406666559,-0.0017325773320333582,0.0017325773320333582,0.36539698521240943,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.0322043894897337,0.020654068989211294,-0.011550320500522404,0.011550320500522404,0.6413432863180194,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.03786264993443176,0.021834093621333622,-0.016028556313098137,0.016028556313098137,0.5766657552797964,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,11666284.27698447,13426202.809955351,1759918.532970881,-1759918.532970881,1.1508551044348276,False,False,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.0011901000071809229,7.923605491959517e-05,-0.0011108639522613276,0.0011108639522613276,0.06657932479749111,True,True,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.0026148498957997046,0.00010289648137881043,-0.0025119534144208942,0.0025119534144208942,0.039350817629759734,True,True,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,11634520.000496285,13412822.208823863,1778302.2083275784,-1778302.2083275784,1.1528470627281333,True,True,0,paired condition with the same model definition
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.021930782561064247,0.021063804732923123,-0.0008669778281411231,0.0008669778281411231,0.960467538003849,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.002882045176716197,0.002730175072700014,-0.00015187010401618295,0.00015187010401618295,0.9473047455178257,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.03317187303613023,0.0322043894897337,-0.0009674835463965303,0.0009674835463965303,0.9708342201435908,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.0392006997298707,0.03786264993443176,-0.0013380497954389378,0.0013380497954389378,0.9658666859352169,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,11668051.212747123,11666284.27698447,-1766.9357626531273,1766.9357626531273,0.9998485663346487,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.021063804732923123,0.0011901000071809229,-0.0198737047257422,0.0198737047257422,0.05649976451408962,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.002730175072700014,0.0,-0.002730175072700014,0.002730175072700014,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.0322043894897337,0.0,-0.0322043894897337,0.0322043894897337,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.03786264993443176,0.0026148498957997046,-0.03524780003863205,0.03524780003863205,0.06906146031320953,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,11666284.27698447,11634520.000496285,-31764.27648818493,31764.27648818493,0.9972772584883046,False,True,1,fair nested comparison: same three points and normalized LS loss
BeH2_stretch150_ccpvdz,BeH2,BeH2,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.021930782561064247,0.0011901000071809229,-0.020740682553883324,0.020740682553883324,0.05426618972064489,False,True,1,overall legacy-to-two-term change; fit loss differs
