dataset_id,condition,analysis_cluster,strategy_id,strategy_label,pf,selected_relative_to_t_star,selected_time,direct_error_hartree,quantum_cost,quantum_cost_ratio_to_current_two_term_t_star,qpe_error_hartree,actual_total_error_bound_hartree,target_excess_hartree,target_excess_over_epsilon,saved_condition_pass,base_calibration_points,extra_direct_diagnostic_points,total_points,base_calibration_seconds,extra_direct_diagnostic_seconds,total_saved_classical_seconds,validation_truth_used_for_decision,pre_fixed_rule,information_class,implementation_complexity,required_input,note
twelve_condition_holdout,H2O_stretch150,H2O,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.2305022781622101,2.1549853171628956e-05,57333839.581667505,1.0225372326615607,0.00013777576016284218,0.00015932561333447114,0.0,0.0,True,8,0,8,0.19070178898982704,0.0,0.19070178898982704,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
twelve_condition_holdout,H2O_stretch150,H2O,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.3672247535135669,3.247419962877835e-05,56029054.52016739,0.9992666595455909,0.00012688581057026163,0.00015936001019903998,0.0,0.0,True,8,1,9,0.19070178898982704,0.034554642043076456,0.2252564310329035,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
twelve_condition_holdout,H2O_stretch150,H2O,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.3672247535135669,3.247419962877835e-05,56029054.52016739,0.9992666595455909,0.00012688581057026163,0.00015936001019903998,0.0,0.0,True,8,3,11,0.19070178898982704,0.10426149104023352,0.29496328003006056,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
twelve_condition_holdout,H2O_stretch150,H2O,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.3672247535135669,3.247419962877835e-05,56029054.52016739,0.9992666595455909,0.00012688581057026163,0.00015936001019903998,0.0,0.0,True,8,7,15,0.19070178898982704,0.24335572513518855,0.4340575141250156,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
twelve_condition_holdout,H2O_stretch150,H2O,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.1885191142613774,3.229082493386944e-05,65000734.43235292,1.1592747248813173,0.00012581772571785445,0.00015810855065172388,0.0,0.0,True,8,0,8,0.18604948499705642,0.0,0.18604948499705642,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.4524966001503241,3.219321020138005e-05,52636627.22943518,1.0,0.00012713440269801512,0.00015932761289939518,0.0,0.0,True,8,0,8,0.19117130199447274,0.0,0.19117130199447274,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.4524966001503241,3.219321020138005e-05,53162993.50172953,1.01,0.00012587564623565856,0.00015806885643703862,0.0,0.0,True,8,0,8,0.19117130199447274,0.0,0.19117130199447274,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.3072469401352917,2.124312120233975e-05,53839098.50764435,1.0228447630766266,0.00013810546090820282,0.00015934858211054257,0.0,0.0,True,8,0,8,0.19117130199447274,0.0,0.19117130199447274,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.4524966001503241,3.219321020138005e-05,52623217.40403519,0.999745237753522,0.00012716679999765995,0.00015936001019904,0.0,0.0,True,8,1,9,0.19117130199447274,0.03473572101211175,0.2259070230065845,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.4524966001503241,3.219321020138005e-05,52623217.40403519,0.999745237753522,0.00012716679999765995,0.00015936001019904,0.0,0.0,True,8,3,11,0.19117130199447274,0.10423536697635427,0.295406668970827,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
twelve_condition_holdout,H2O_stretch150_631g,H2O,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.4524966001503241,3.219321020138005e-05,52623217.40403519,0.999745237753522,0.00012716679999765995,0.00015936001019904,0.0,0.0,True,8,7,15,0.19117130199447274,0.24303506693104282,0.43420636892551556,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
twelve_condition_holdout,H2O_stretch150_631g,H2O,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.2683061588619824,3.212275358199117e-05,60832319.17979701,1.1557032124159101,0.0001259817943440323,0.00015810454792602348,0.0,0.0,True,8,0,8,0.1861886659753509,0.0,0.1861886659753509,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.4720220804486377,3.219669524183561e-05,51939310.94763292,1.0,0.00012713225685228943,0.00015932895209412503,0.0,0.0,True,8,0,8,0.21685775998048484,0.0,0.21685775998048484,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.4720220804486377,3.219669524183561e-05,52458704.05710925,1.01,0.00012587352163593012,0.00015807021687776573,0.0,0.0,True,8,0,8,0.21685775998048484,0.0,0.21685775998048484,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.3248198724037739,2.124344651113291e-05,53124951.127155654,1.022827414493776,0.00013810547230895526,0.00015934891882008818,0.0,0.0,True,8,0,8,0.21685775998048484,0.0,0.21685775998048484,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.4720220804486377,3.219669524183561e-05,51926625.39780147,0.9997557620692302,0.0001271633149572044,0.00015936001019904,0.0,0.0,True,8,1,9,0.21685775998048484,0.03491233300883323,0.2517700929893181,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.4720220804486377,3.219669524183561e-05,51926625.39780147,0.9997557620692302,0.0001271633149572044,0.00015936001019904,0.0,0.0,True,8,3,11,0.21685775998048484,0.10514680005144328,0.3220045600319281,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.4720220804486377,3.219669524183561e-05,51926625.39780147,0.9997557620692302,0.0001271633149572044,0.00015936001019904,0.0,0.0,True,8,7,15,0.21685775998048484,0.24491003004368395,0.4617677900241688,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
twelve_condition_holdout,H2O_stretch150_ccpvdz,H2O,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.285529902116102,3.2125342118863744e-05,60018236.548619546,1.155545490565558,0.00012597978157748065,0.0001581051236963444,0.0,0.0,True,8,0,8,0.18673840397968888,0.0,0.18673840397968888,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
five_condition_holdout,H6,H_chain,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.1590446836907113,3.270673573759969e-05,117375558.99761124,1.0,0.00012652422031680694,0.00015923095605440663,0.0,0.0,True,8,0,8,0.9535581357777119,0.0,0.9535581357777119,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
five_condition_holdout,H6,H_chain,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.1590446836907113,3.270673573759969e-05,118549314.58758736,1.01,0.00012527150526416526,0.00015797824100176496,0.0,0.0,True,8,0,8,0.9535581357777119,0.0,0.9535581357777119,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
five_condition_holdout,H6,H_chain,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.0431402153216403,2.1797153649466527e-05,119993589.85726923,1.0223047360286588,0.0001375152261983978,0.0001593123798478643,0.0,0.0,True,8,0,8,0.9535581357777119,0.0,0.9535581357777119,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
five_condition_holdout,H6,H_chain,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.1590446836907113,3.270673573759969e-05,117255958.43906496,0.998981043757596,0.00012665327446144032,0.00015936001019904,0.0,0.0,True,8,1,9,0.9535581357777119,0.22263219021260738,1.1761903259903193,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
five_condition_holdout,H6,H_chain,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.1590446836907113,3.270673573759969e-05,117255958.43906496,0.998981043757596,0.00012665327446144032,0.00015936001019904,0.0,0.0,True,8,3,11,0.9535581357777119,0.6692937687039375,1.6228519044816494,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
five_condition_holdout,H6,H_chain,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.1590446836907113,3.270673573759969e-05,117255958.43906496,0.998981043757596,0.00012665327446144032,0.00015936001019904,0.0,0.0,True,8,7,15,0.9535581357777119,1.568339666351676,2.521897802129388,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
five_condition_holdout,H6,H_chain,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.0045002072262292,3.2423193883502275e-05,136347286.25415337,1.1616326892801272,0.0001256767650711677,0.00015809995895467,0.0,0.0,True,8,0,8,0.9351188279688358,0.0,0.9351188279688358,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
five_condition_holdout,H7,H_chain,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.2094870020788393,3.271096171281467e-05,216068208.85193098,1.0,0.00012651508119293088,0.00015922604290574555,0.0,0.0,True,8,0,8,3.232609935104847,0.0,3.232609935104847,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
five_condition_holdout,H7,H_chain,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.2094870020788393,3.271096171281467e-05,218228890.94045028,1.01,0.00012526245662666422,0.0001579734183394789,0.0,0.0,True,8,0,8,3.232609935104847,0.0,3.232609935104847,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
five_condition_holdout,H7,H_chain,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.0885383018709553,2.180365923214194e-05,220884410.47747985,1.0222901909130433,0.00013750724959127287,0.00015931090882341482,0.0,0.0,True,8,0,8,3.232609935104847,0.0,3.232609935104847,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
five_condition_holdout,H7,H_chain,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.2094870020788393,3.271096171281467e-05,215839655.43243942,0.9989422163459124,0.00012664904848622534,0.00015936001019904,0.0,0.0,True,8,1,9,3.232609935104847,0.8981988597661257,4.130808794870973,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
five_condition_holdout,H7,H_chain,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.2094870020788393,3.271096171281467e-05,215839655.43243942,0.9989422163459124,0.00012664904848622534,0.00015936001019904,0.0,0.0,True,8,3,11,3.232609935104847,2.6946521904319525,5.927262125536799,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
five_condition_holdout,H7,H_chain,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.2094870020788393,3.271096171281467e-05,215839655.43243942,0.9989422163459124,0.00012664904848622534,0.00015936001019904,0.0,0.0,True,8,7,15,3.232609935104847,6.292679587379098,9.525289522483945,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
five_condition_holdout,H7,H_chain,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.0482909067440074,3.243457371655785e-05,250973476.39529917,1.161547447117907,0.0001256680079486375,0.00015810258166519534,0.0,0.0,True,8,0,8,3.2316600251942873,0.0,3.2316600251942873,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,6.44461273887237,3.0750202416234174e-05,1812447.6501925222,1.0,0.00012451497019722613,0.0001552651726134603,0.0,0.0,True,9,0,9,0.028583522012922913,0.0,0.028583522012922913,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,6.44461273887237,3.0750202416234174e-05,1830572.1266944474,1.01,0.00012328214871012487,0.00015403235112635905,0.0,0.0,True,9,0,9,0.028583522012922913,0.0,0.028583522012922913,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,5.800151464985133,2.2453341616407552e-05,1849586.5380478797,1.0204910127205122,0.0001355719601263137,0.00015802530174272126,0.0,0.0,True,9,0,9,0.028583522012922913,0.0,0.028583522012922913,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,6.44461273887237,3.0750202416234174e-05,1754740.7078694485,0.9681607673926781,0.00012860980778280583,0.00015936001019904,0.0,0.0,True,9,1,10,0.028583522012922913,0.002624907996505499,0.03120843000942841,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.1,7.089074012759608,3.551257195946699e-05,1656560.5991872945,0.9139908669976377,0.000123847438239573,0.00015936001019904,0.0,0.0,True,9,3,12,0.028583522012922913,0.007928679988253862,0.036512202001176775,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
twelve_condition_holdout,LiH_CAS2e4o,LiH,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.2,7.733535286646843,7.3623300195476885e-06,1237282.3984399803,0.6826582816383985,0.00015199768017949233,0.00015936001019904,0.0,0.0,True,9,5,14,0.028583522012922913,0.01332151103997603,0.04190503305289894,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
twelve_condition_holdout,LiH_CAS2e4o,LiH,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,5.400052742062468,3.25223572003198e-05,2150849.0828426997,1.186709631372929,0.00012522064189241202,0.00015774299909273183,0.0,0.0,True,8,0,8,0.023380181984975934,0.0,0.023380181984975934,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
five_condition_holdout,NH3_631g,NH3,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.5005167713779635,3.223744650803167e-05,313683714.02719384,1.0,0.00012677961060141062,0.0001590170571094423,0.0,0.0,True,8,0,8,69.60643994063139,0.0,69.60643994063139,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
five_condition_holdout,NH3_631g,NH3,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.5005167713779635,3.223744650803167e-05,316820551.1674658,1.01,0.0001255243669320897,0.00015776181344012138,0.0,0.0,True,8,0,8,69.60643994063139,0.0,69.60643994063139,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
five_condition_holdout,NH3_631g,NH3,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.3504650942401673,2.1471203722448143e-05,320751085.8956093,1.0225302479930558,0.0001377624126797704,0.00015923361640221855,0.0,0.0,True,8,0,8,69.60643994063139,0.0,69.60643994063139,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
five_condition_holdout,NH3_631g,NH3,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.5005167713779635,3.223744650803167e-05,312837453.56989527,0.9973021855472382,0.00012712256369100833,0.00015936001019904,0.0,0.0,True,8,1,9,69.60643994063139,23.517397603020072,93.12383754365146,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
five_condition_holdout,NH3_631g,NH3,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.5005167713779635,3.223744650803167e-05,312837453.56989527,0.9973021855472382,0.00012712256369100833,0.00015936001019904,0.0,0.0,True,8,3,11,69.60643994063139,70.11672746948898,139.72316741012037,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
five_condition_holdout,NH3_631g,NH3,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.5005167713779635,3.223744650803167e-05,312837453.56989527,0.9973021855472382,0.00012712256369100833,0.00015936001019904,0.0,0.0,True,8,7,15,69.60643994063139,164.1211425177753,233.7275824584067,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
five_condition_holdout,NH3_631g,NH3,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.2975864092352123,3.205276550411528e-05,364987984.16204196,1.1635541401757328,0.00012599908273337604,0.00015805184823749132,0.0,0.0,True,8,0,8,70.20941464416683,0.0,70.20941464416683,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
five_condition_holdout,NH3_ccpvdz,NH3,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,1.6556613283045067,3.2133246406964506e-05,268905030.8878178,1.0,0.00012678799285820709,0.0001589212392651716,0.0,0.0,True,8,0,8,64.27340258285403,0.0,64.27340258285403,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
five_condition_holdout,NH3_ccpvdz,NH3,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,1.6556613283045067,3.2133246406964506e-05,271594081.196696,1.01,0.00012553266619624463,0.00015766591260320912,0.0,0.0,True,8,0,8,64.27340258285403,0.0,64.27340258285403,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
five_condition_holdout,NH3_ccpvdz,NH3,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,1.490095195474056,2.1460963437629783e-05,274966164.0348802,1.0225400511364586,0.0001377702002612611,0.0001592311636988909,0.0,0.0,True,8,0,8,64.27340258285403,0.0,64.27340258285403,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
five_condition_holdout,NH3_ccpvdz,NH3,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,1.6556613283045067,3.2133246406964506e-05,267977649.66701275,0.9965512686105455,0.00012722676379207552,0.00015936001019904,0.0,0.0,True,8,1,9,64.27340258285403,21.97982044517994,86.25322302803397,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
five_condition_holdout,NH3_ccpvdz,NH3,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,1.6556613283045067,3.2133246406964506e-05,267977649.66701275,0.9965512686105455,0.00012722676379207552,0.00015936001019904,0.0,0.0,True,8,3,11,64.27340258285403,65.48790965788066,129.7613122407347,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
five_condition_holdout,NH3_ccpvdz,NH3,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,1.6556613283045067,3.2133246406964506e-05,267977649.66701275,0.9965512686105455,0.00012722676379207552,0.00015936001019904,0.0,0.0,True,8,7,15,64.27340258285403,152.71991418488324,216.99331676773727,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
five_condition_holdout,NH3_ccpvdz,NH3,new_two_term_plus_1pct_budget,two_term_center two-term plus fixed 1% budget margin,two_term_center,1.0,1.4304472248541347,3.1997590291085555e-05,313093108.66836464,1.164325961603081,0.00012603849564074077,0.00015803608593182634,0.0,0.0,True,8,0,8,65.48339948616922,0.0,65.48339948616922,False,True,pre-fixed safety rule after target calibration,moderate,separate PF implementation and calibration plus a fixed cost margin,same fixed 1% multiplier as the current-PF safety baseline
five_condition_holdout,NH3_sto3g,NH3,current_two_term_tstar,current_m3 two-term at model t_star,current_m3,1.0,0.89483776712056,3.234329541160911e-05,562528774.0322038,1.0,0.00012695819593356818,0.00015930149134517728,0.0,0.0,True,8,0,8,71.99314796179533,0.0,71.99314796179533,False,True,oracle-assisted target calibration; no validation truth in rule,low,saved exact-state short-time proxy and three signed direct fit points,A05 baseline
five_condition_holdout,NH3_sto3g,NH3,current_two_term_plus_1pct_budget,current_m3 two-term plus fixed 1% budget margin,current_m3,1.0,0.89483776712056,3.234329541160911e-05,568154061.7725258,1.01,0.00012570118409264177,0.00015804447950425087,0.0,0.0,True,8,0,8,71.99314796179533,0.0,71.99314796179533,False,True,pre-fixed safety rule after target calibration,low,current two-term calibration plus a fixed scalar cost margin,1% multiplier fixed from the declared canonical accuracy scale
five_condition_holdout,NH3_sto3g,NH3,current_two_term_time_cap_0p9,current_m3 two-term at fixed 0.9 t_star cap,current_m3,0.9,0.805353990408504,2.1401361329523065e-05,575289927.5215375,1.0226853346502827,0.00013793554808004316,0.00015933690940956623,0.0,0.0,True,8,0,8,71.99314796179533,0.0,71.99314796179533,False,True,pre-fixed conservative time rule after target calibration,low,current two-term calibration; no validation truth for the decision,0.9 is the largest common predeclared shrink tested here; not optimized per condition
five_condition_holdout,NH3_sto3g,NH3,current_one_direct_check_tstar,current_m3 plus one direct check at t_star,current_m3,1.0,0.89483776712056,3.234329541160911e-05,562269607.0463763,0.9995392822593416,0.0001270167147874309,0.00015936001019904,0.0,0.0,True,8,1,9,71.99314796179533,23.720065450295806,95.71321341209114,True,True,one additional exact direct PF point,moderate,current two-term calibration plus one exact direct PF point,uses the checked direct error to set the QPE budget exactly
five_condition_holdout,NH3_sto3g,NH3,current_three_point_local_search,"current_m3 direct search at 0.9,1.0,1.1 t_star",current_m3,1.0,0.89483776712056,3.234329541160911e-05,562269607.0463763,0.9995392822593416,0.0001270167147874309,0.00015936001019904,0.0,0.0,True,8,3,11,71.99314796179533,71.34281758405268,143.335965545848,True,True,three additional exact direct PF points,moderate,current two-term calibration plus three exact direct PF points,chooses the lowest directly evaluated cost; not a model-only selector
five_condition_holdout,NH3_sto3g,NH3,current_full_saved_grid_oracle_reference,current_m3 full saved adaptive-grid oracle reference,current_m3,1.0,0.89483776712056,3.234329541160911e-05,562269607.0463763,0.9995392822593416,0.0001270167147874309,0.00015936001019904,0.0,0.0,True,8,7,15,71.99314796179533,163.53315533697605,235.52630329877138,True,False,adaptive saved direct-grid oracle reference,high diagnostic reference,current calibration plus the complete saved adaptive direct grid,"finite saved-grid minimum, not a continuous optimum"
